ProductID,SupplierID,Availability,AgreementPrice
1002,45,Limited,5839.45
1002,178,available,5979.95
1002,116,Available,5824.88
1002,65,available,1589.36
1003,172,Limited,5410.04
1003,163,Limited,1059.37
1003,13,OUT OF STOCK,916.8
1004,46,available,7551.95
1004,33,available,3958.75
1004,86,available,1362.01
1004,43,OUT OF STOCK,8564.18
1005,202,Available,5317.15
1006,241,available,8271.53
1006,49,available,5189.23
1006,172,OUT OF STOCK,1667.2
1006,238,Limited,6710.74
1006,13,OUT OF STOCK,6974.18
1007,23,available,7070.3
1007,193,Limited,2234.73
1007,220,available,6320.61
1007,6,Available,7257.9
1007,20,OUT OF STOCK,2473.02
1008,202,Limited,3796.82
1008,122,Available,3420.74
1008,155,available,3608.82
1008,89,Available,6941.18
1009,150,available,8965.19
1009,202,OUT OF STOCK,3657.01
1010,73,Limited,6377.6
1010,57,Limited,1922.68
1010,215,OUT OF STOCK,436.32
1011,225,Available,4003.71
1011,140,Available,2841.7
1012,249,Out of Stock,7290.35
1012,189,available,8436.44
1012,16,Limited,3967.85
1012,29,available,203.86
1013,99,Limited,3745.48
1013,230,Limited,5886.9
1013,90,Limited,5927.81
1014,15,available,3209.62
1014,89,Limited,8074.06
1014,56,available,3144.84
1014,207,Out of Stock,3117.65
1014,240,Out of Stock,4040.33
1015,169,available,6439.5
1015,45,Out of Stock,541.23
1015,41,Out of Stock,7419.49
1015,143,Limited,5629.55
1016,31,available,4880.13
1017,189,Limited,8405.87
1017,10,Out of Stock,8562.51
1017,148,OUT OF STOCK,6597.47
1017,46,Available,3260.91
1017,96,Available,3596.64
1018,198,Available,4896.32
1019,191,Available,4414
1020,197,Available,4064.31
1020,65,Available,1731.9
1020,113,OUT OF STOCK,7836.06
1020,151,Out of Stock,3691.87
1021,131,OUT OF STOCK,1416.4
1021,48,Available,4973.71
1021,58,Out of Stock,649.25
1022,246,available,153.66
1022,175,Out of Stock,975.37
1023,56,Available,2687.44
1024,222,Out of Stock,3594.06
1024,217,Available,315.36
1024,83,Available,3623.9
1025,190,OUT OF STOCK,5451.05
1026,223,Available,8712.55
1026,13,Out of Stock,8789.32
1026,246,OUT OF STOCK,8154.3
1026,158,Out of Stock,4775.95
1026,68,Limited,6587.09
1027,249,Out of Stock,5116.34
1027,204,available,7831.17
1027,75,Out of Stock,2181.65
1027,105,OUT OF STOCK,4760.01
1027,192,Limited,3414.2
1028,239,OUT OF STOCK,370.65
1028,201,available,6652.11
1028,160,Available,250.42
1028,219,Available,302.42
1029,237,Limited,8385.53
1029,212,OUT OF STOCK,4143.33
1029,34,OUT OF STOCK,1176.01
1029,37,Out of Stock,2145.24
1029,124,available,5051.78
1030,240,OUT OF STOCK,3782.25
1030,181,Available,4326.33
1030,89,Out of Stock,1647.99
1030,69,Limited,3717.04
1031,87,Available,3482.67
1032,93,Available,3914.92
1032,202,Limited,7386.13
1032,124,OUT OF STOCK,8851.08
1032,192,Out of Stock,5032.18
1033,159,Out of Stock,7090.27
1033,75,Available,7703.62
1033,248,Out of Stock,2086.38
1034,197,OUT OF STOCK,3728.53
1034,57,Available,8265.89
1034,222,Available,2610.39
1034,158,available,6155.75
1034,34,OUT OF STOCK,4152.87
1035,134,Limited,751.1
1036,101,OUT OF STOCK,3712.57
1036,33,Available,5782.12
1037,226,available,6886.63
1037,64,Out of Stock,6705.54
1038,50,available,4934.27
1038,68,OUT OF STOCK,513.61
1038,189,Out of Stock,3411.54
1038,71,available,5632.04
1039,6,Available,5250.14
1039,34,available,7544.05
1039,179,OUT OF STOCK,5283.64
1040,18,Available,4640.06
1041,188,Out of Stock,8459.39
1042,156,available,583.16
1043,165,available,7940.32
1044,100,Available,1350.94
1044,241,OUT OF STOCK,5003.92
1045,26,Limited,1635.17
1045,179,Limited,2737.32
1046,138,OUT OF STOCK,8730.36
1046,7,Limited,2991.21
1047,140,Limited,7741.35
1047,36,available,1387.75
1047,156,OUT OF STOCK,2853.56
1047,189,available,6277.79
1048,163,Available,5060.31
1049,27,Limited,1590.69
1049,164,Out of Stock,4564.81
1049,214,available,2524.79
1050,127,Available,5877.05
1050,177,Limited,6346.18
1051,219,Out of Stock,1381.49
1051,67,Limited,3936.36
1052,137,Out of Stock,975.47
1052,52,available,5045.03
1053,46,OUT OF STOCK,4422.02
1053,80,OUT OF STOCK,5754.39
1053,70,Available,598.94
1053,235,Limited,8584.53
1054,126,OUT OF STOCK,5747.58
1054,20,Limited,4278.93
1054,97,available,4899.98
1055,72,Available,6717.33
1055,161,Available,7671.38
1056,150,OUT OF STOCK,7206.2
1056,110,Limited,6571.92
1057,206,Available,2012.63
1058,136,Limited,54.73
1058,158,Limited,7142.57
1058,83,OUT OF STOCK,2777.53
1059,112,Available,1527.83
1059,230,OUT OF STOCK,8096.22
1059,104,available,5758.79
1060,215,Limited,3901.91
1061,129,available,3462.67
1061,183,available,4478.61
1061,137,Out of Stock,5004.76
1061,117,OUT OF STOCK,4292.06
1061,154,OUT OF STOCK,4499.3
1062,66,available,2144.66
1062,174,Out of Stock,6602.05
1063,240,Out of Stock,2048.63
1063,172,Limited,8117.72
1064,3,Available,5949.23
1064,8,OUT OF STOCK,7845.86
1065,30,Limited,7362.11
1066,146,OUT OF STOCK,8253.23
1066,110,Limited,157.96
1066,25,Limited,2849.18
1067,231,Available,4475.22
1067,87,available,1399.71
1067,61,Out of Stock,8452.97
1067,228,OUT OF STOCK,7395.88
1067,44,Available,4992.98
1068,176,OUT OF STOCK,563
1068,240,Available,648.11
1069,54,Available,6470.21
1069,62,available,7775.56
1069,118,available,1037.72
1069,211,OUT OF STOCK,8126.59
1069,143,Out of Stock,6615.97
1070,103,OUT OF STOCK,1166.64
1071,111,OUT OF STOCK,3466.69
1071,14,Limited,5672.49
1071,181,OUT OF STOCK,2486.16
1071,194,Available,8436.79
1072,78,OUT OF STOCK,7118.04
1072,151,Available,7911.15
1072,240,Available,1958.59
1073,250,OUT OF STOCK,24.63
1073,15,Out of Stock,3173.44
1073,96,Available,4107.09
1074,20,Available,5325.65
1074,80,Limited,6158.23
1075,58,Limited,214.35
1075,109,available,1431.46
1075,70,Out of Stock,7699.52
1075,136,Out of Stock,8383.82
1075,97,available,991.62
1076,169,Out of Stock,4496.37
1076,135,Out of Stock,5056.58
1076,222,available,946.11
1076,249,available,5218.47
1077,49,Out of Stock,5394.37
1077,13,Available,7281.57
1078,29,Available,6836.17
1078,145,Limited,5564.15
1079,64,Out of Stock,1665.97
1079,197,Out of Stock,2907.23
1079,126,OUT OF STOCK,540.3
1079,196,Out of Stock,5749.59
1080,209,OUT OF STOCK,7759.5
1080,15,Available,1466.12
1080,248,Limited,8503.64
1080,189,OUT OF STOCK,2967.35
1080,194,Limited,6093.64
1081,122,Out of Stock,6757.57
1082,116,available,3121.66
1082,41,OUT OF STOCK,6967.39
1082,62,Available,8432.21
1082,31,Limited,3109.63
1082,185,available,4341.54
1083,173,Limited,2007.9
1083,243,Available,2287.15
1083,232,OUT OF STOCK,4000.8
1083,146,Limited,7609.47
1084,93,available,117.16
1084,244,OUT OF STOCK,8705.01
1084,170,Limited,4047.54
1085,5,Available,2054.61
1085,187,OUT OF STOCK,4444.64
1085,148,Available,6596.74
1085,147,available,7291.54
1085,174,available,6084.49
1086,138,Out of Stock,7957.92
1086,129,Out of Stock,4416.12
1086,134,Out of Stock,8844.2
1087,125,Limited,2838.01
1087,161,Out of Stock,3159.14
1087,78,Available,6266.86
1087,66,Out of Stock,2852.2
1088,171,Out of Stock,1289.88
1088,4,Out of Stock,265.25
1088,100,OUT OF STOCK,7052.29
1089,8,Available,416.36
1089,24,Out of Stock,5754.55
1089,244,Available,7564
1089,250,Available,7284.06
1090,160,available,5378.61
1090,116,available,7937.6
1090,62,Available,4294.58
1091,61,OUT OF STOCK,8690.09
1091,107,Limited,5225.82
1091,233,available,8479.91
1092,9,Available,2218.24
1092,22,Out of Stock,612.66
1092,39,Out of Stock,4086.63
1092,155,Out of Stock,1401.64
1092,69,Limited,932.05
1093,137,available,434.75
1093,235,Limited,2048.4
1094,137,Out of Stock,2170.47
1094,68,available,1230.8
1095,186,Available,2644.84
1095,164,Available,3582.33
1096,200,Limited,7702.76
1096,184,available,4916.1
1096,40,Out of Stock,23.37
1096,72,Available,6481.05
1097,51,Limited,7864.7
1097,35,Available,5233.44
1097,34,Out of Stock,8692.69
1098,212,Out of Stock,7124.66
1098,154,Available,3918.73
1098,72,Out of Stock,7648.54
1099,120,Limited,4861.15
1100,93,available,4544.78
1100,220,Limited,6823.97
1100,63,Available,1233.38
1100,11,Available,7365.42
1101,33,available,4235.24
1102,191,Limited,8492.75
1103,37,Limited,1354
1103,232,Out of Stock,3511.74
1103,104,OUT OF STOCK,3169.94
1104,232,Limited,6426.51
1104,202,Out of Stock,7198.29
1104,155,OUT OF STOCK,7440.07
1105,157,Available,8861.98
1105,98,Limited,5276.3
1105,93,Limited,7963.86
1106,94,Out of Stock,1546.3
1106,124,available,5541.61
1107,244,Limited,3499.09
1107,139,Available,6679.98
1108,66,Available,8341.11
1109,152,OUT OF STOCK,1291.29
1110,14,OUT OF STOCK,5422.89
1110,100,Limited,5043.21
1110,235,Available,2649.53
1111,213,available,5726.46
1111,250,available,3991.56
1112,64,available,4784.2
1112,121,Out of Stock,5881.08
1113,204,OUT OF STOCK,7987.38
1113,95,available,7913.89
1113,168,Limited,80.61
1113,46,available,8414.15
1113,119,OUT OF STOCK,4427.28
1114,176,available,4858.74
1114,203,OUT OF STOCK,2744.84
1114,144,Out of Stock,4013.97
1114,54,available,4104.31
1114,149,available,
1115,109,Out of Stock,2921.65
1115,150,available,7002.39
1115,72,Out of Stock,4213.38
1115,224,Limited,2003.8
1115,23,OUT OF STOCK,6216.91
1116,168,OUT OF STOCK,8156.41
1116,142,Limited,618.8
1116,94,Out of Stock,1856.77
1117,64,Out of Stock,122.4
1117,204,Available,245.29
1117,148,Limited,3947.13
1118,160,Limited,2567.48
1118,12,available,8040.36
1118,181,available,6066.68
1118,14,Available,8590.4
1119,118,Limited,6347.29
1120,101,Out of Stock,5074.05
1121,30,Limited,0
1121,78,Available,2938.95
1121,191,available,4052.21
1121,42,Available,3369.47
1121,156,Available,1559.15
1122,220,available,840.53
1122,11,Available,1467.29
1123,54,available,2536.68
1123,134,available,7570.99
1123,247,OUT OF STOCK,6395.12
1123,2,Out of Stock,1547.48
1123,117,Available,4147.84
1124,225,available,3251.66
1124,16,Limited,5102.18
1125,233,OUT OF STOCK,2646.56
1125,28,Available,5450.28
1125,104,Out of Stock,5000.28
1126,83,Limited,5157.35
1126,90,Out of Stock,5383.33
1126,181,available,7686.02
1127,49,Out of Stock,6225.98
1127,200,Limited,6560.22
1127,125,Available,2119.11
1127,90,available,91.36
1127,48,Available,4993.81
1128,134,Limited,538.06
1128,231,OUT OF STOCK,6574.03
1128,30,available,647.02
1128,118,Out of Stock,4167.27
1128,117,Out of Stock,2967.94
1129,59,Available,83.31
1130,188,available,4122
1130,113,Limited,6745.9
1130,178,OUT OF STOCK,3542.77
1131,92,available,7874.12
1131,189,Limited,3396.55
1131,243,available,3093
1131,225,Limited,3554.74
1131,65,Limited,669.72
1132,16,available,2515.29
1132,154,Out of Stock,8501.6
1132,235,Out of Stock,6745.71
1133,6,Limited,3689.04
1134,125,OUT OF STOCK,4875.22
1134,72,Available,6348.17
1135,24,Limited,2836.56
1135,81,Limited,4426.08
1135,111,available,7993.01
1136,21,available,8107.14
1136,194,Available,2240.74
1137,151,Available,1277.5
1137,87,OUT OF STOCK,4463.37
1137,167,available,2180.77
1137,85,Out of Stock,1495.23
1138,202,Available,440.34
1138,111,Limited,6303.97
1138,242,available,1010.41
1138,161,Available,622.79
1139,13,available,4798.66
1139,9,Available,2990.39
1140,119,Limited,3175.03
1140,74,Available,4033.95
1141,175,Out of Stock,5169.71
1141,119,OUT OF STOCK,4253.96
1141,190,available,6464.4
1141,110,available,36.23
1141,112,available,6082.85
1142,38,OUT OF STOCK,8156.17
1142,250,Out of Stock,8104.13
1142,153,Available,8111.33
1142,92,Available,3469.81
1142,100,Limited,2149.93
1143,39,Available,6258.01
1143,116,available,145.63
1144,149,available,7727.31
1144,180,OUT OF STOCK,2031.35
1144,54,available,6802.01
1144,30,OUT OF STOCK,3468.37
1145,50,OUT OF STOCK,322.32
1145,125,Available,6906.51
1145,229,OUT OF STOCK,7487.01
1146,109,Out of Stock,6377.3
1146,205,Available,8846.27
1146,17,Available,7460.11
1146,189,Out of Stock,7438.68
1147,129,Available,5490.18
1147,88,Limited,3732.84
1147,191,Limited,651.64
1148,223,Out of Stock,4310.77
1148,121,available,1238.62
1148,83,Available,1474.68
1148,182,Limited,3825.76
1149,232,Limited,1672.96
1149,99,Out of Stock,1816.57
1149,110,Limited,4726.25
1149,31,Out of Stock,4293.52
1149,205,available,6028.31
1150,130,OUT OF STOCK,5997.08
1151,23,Limited,5147.91
1151,178,available,6114.12
1151,4,available,1177.76
1151,196,OUT OF STOCK,8406.58
1152,234,Limited,4427.09
1153,220,Out of Stock,1840.16
1153,124,Out of Stock,6357.67
1153,205,OUT OF STOCK,8299.81
1154,4,OUT OF STOCK,312.74
1154,9,OUT OF STOCK,5246.05
1155,115,Available,4578.57
1156,150,Available,3656.18
1156,188,available,6940.25
1157,67,available,2045.36
1157,244,Available,4268.81
1157,63,available,3360.32
1157,218,Available,6020.72
1157,37,available,2373.08
1158,33,available,7777.02
1158,71,Limited,5337.91
1158,42,available,8649.43
1159,144,Limited,378.91
1159,186,Limited,3488.15
1159,184,available,4265.12
1160,75,Limited,5062.95
1160,155,available,584.5
1160,108,Limited,8454.62
1160,197,Out of Stock,1725.15
1160,152,Limited,7927.84
1161,208,OUT OF STOCK,3487.68
1161,175,Available,4081.93
1161,54,available,3079.75
1161,176,Out of Stock,1728.83
1161,159,available,8425.87
1162,196,OUT OF STOCK,5858.01
1162,119,Limited,4600.59
1162,185,Available,3078.38
1162,96,Limited,8360.57
1162,225,OUT OF STOCK,8169.17
1163,40,Limited,8941.79
1164,66,Limited,5706.32
1164,149,Limited,4021.55
1164,27,Available,8023.96
1165,142,Out of Stock,1608.5
1166,224,Out of Stock,3435.69
1167,140,OUT OF STOCK,7610.84
1167,235,available,7959.26
1167,190,Out of Stock,2985.58
1167,24,Out of Stock,2430.41
1167,12,Out of Stock,4529.89
1168,117,Out of Stock,7664.96
1168,101,Available,1472.08
1169,20,Available,5045.5
1170,71,available,2767.72
1170,60,Available,5979.36
1171,195,Available,7830.57
1171,17,Out of Stock,8633.26
1171,65,OUT OF STOCK,7012.98
1171,82,Available,3535.95
1171,39,Out of Stock,7699.1
1172,84,available,4210.77
1172,16,Limited,8427.79
1172,238,OUT OF STOCK,1613.93
1172,87,OUT OF STOCK,1072.38
1172,60,Out of Stock,4643.79
1173,217,OUT OF STOCK,1640.28
1173,18,OUT OF STOCK,2151.24
1173,45,Out of Stock,5576.31
1174,186,OUT OF STOCK,1735.3
1174,158,OUT OF STOCK,3341.87
1174,246,Out of Stock,7256.26
1174,137,Available,5014.79
1175,228,Out of Stock,4325.38
1175,88,available,7672.16
1175,195,OUT OF STOCK,3885.9
1176,43,OUT OF STOCK,5968.49
1176,58,OUT OF STOCK,8389.43
1176,1,Available,1971.68
1176,184,Limited,577.73
1177,243,Limited,5207.62
1177,238,Limited,640.17
1177,90,Available,2789.08
1177,241,Limited,5463.36
1178,199,OUT OF STOCK,3206.01
1178,44,Limited,8823.52
1179,151,available,2269.08
1179,7,available,1683.43
1179,29,Limited,3972.42
1180,156,available,2569.15
1180,54,Out of Stock,7261.05
1181,27,Limited,5659.33
1182,93,Out of Stock,4435.71
1182,156,Out of Stock,5211.31
1183,157,Out of Stock,5677.61
1184,185,Available,7527.2
1184,105,OUT OF STOCK,7451.44
1185,152,OUT OF STOCK,7915.98
1185,243,available,6396.36
1186,49,Available,5404.54
1187,100,OUT OF STOCK,2616.4
1187,80,Out of Stock,6959.26
1187,112,Out of Stock,4545.62
1188,109,Out of Stock,6908.57
1188,3,Available,3799.46
1189,163,Limited,32.86
1189,128,available,919.09
1189,154,Limited,1046.44
1189,190,Limited,7457.17
1190,200,Available,3780.73
1190,130,Out of Stock,7355.43
1190,191,available,5561.87
1191,5,Out of Stock,5456.1
1191,74,OUT OF STOCK,4592.43
1191,229,Limited,1426.78
1192,20,available,7430.18
1193,224,Limited,818.74
1193,241,Available,4989.36
1193,39,available,2553.53
1194,84,Out of Stock,4345.88
1194,217,OUT OF STOCK,6943.66
1194,100,Available,3459.79
1195,133,available,8500.19
1196,169,Out of Stock,4750.45
1196,39,Limited,604.98
1196,4,OUT OF STOCK,3156.57
1197,28,Out of Stock,7180.12
1197,110,OUT OF STOCK,12.96
1197,69,available,2993.16
1197,166,Available,5952.16
1197,250,OUT OF STOCK,6038.01
1198,193,Available,1503.41
1198,91,available,6504.68
1199,218,Out of Stock,7137.91
1200,117,Out of Stock,3515.52
1200,58,Limited,7245.91
1200,180,Out of Stock,7942.34
1200,153,OUT OF STOCK,805.62
1200,22,Out of Stock,7403.43
1201,170,Limited,920.35
1201,161,available,1319.23
1202,36,Available,5854.67
1202,121,Limited,4046.38
1203,167,Out of Stock,3816.32
1203,184,available,5934.08
1204,114,Limited,5754.37
1205,163,Limited,4134.08
1205,173,Limited,8061.89
1206,20,available,3988.47
1206,81,OUT OF STOCK,7071.27
1207,113,Out of Stock,1785.06
1207,62,Available,5377.69
1207,108,available,6393.34
1207,160,Out of Stock,5797.5
1208,247,Available,1355.46
1209,86,OUT OF STOCK,2797.47
1209,61,available,4628.02
1209,184,OUT OF STOCK,5715.99
1209,156,available,8301.92
1209,35,Available,7910.75
1210,129,available,2935.28
1210,242,OUT OF STOCK,1338.47
1211,174,available,7107.12
1211,15,Limited,3576.96
1211,126,Limited,8471.74
1211,179,OUT OF STOCK,8250.1
1212,198,Out of Stock,2030.47
1212,155,OUT OF STOCK,1666.84
1213,239,Available,8203.51
1213,73,Limited,1668.41
1214,10,Limited,1732.12
1214,123,Limited,3530.79
1214,92,Out of Stock,1593.95
1215,16,Available,372.5
1215,230,OUT OF STOCK,6254.38
1216,188,OUT OF STOCK,1381.84
1216,39,OUT OF STOCK,6235.8
1217,127,Available,7325.58
1217,49,available,4744.45
1217,14,available,1597.45
1218,31,OUT OF STOCK,7760.78
1218,146,Available,2200.55
1218,62,Available,7115.21
1218,175,available,7038.19
1219,57,Out of Stock,713.69
1219,187,Out of Stock,3624.73
1219,241,available,6176.32
1219,104,OUT OF STOCK,2618.89
1219,15,Limited,1772.07
1220,198,available,4629.75
1220,147,Out of Stock,3596.07
1220,231,OUT OF STOCK,1220.77
1220,107,OUT OF STOCK,642.91
1220,90,Available,8442.32
1221,102,Out of Stock,398.36
1221,13,Out of Stock,5237.94
1221,146,Out of Stock,543.27
1221,205,Out of Stock,7627.82
1221,157,OUT OF STOCK,661.8
1222,43,Out of Stock,3782.53
1222,25,Out of Stock,7021.12
1222,231,available,2079.39
1222,136,Available,2608.83
1223,92,Available,8209.4
1223,78,available,1960.61
1224,77,Limited,2162.85
1225,172,Available,2459.75
1226,123,OUT OF STOCK,1729.88
1226,79,OUT OF STOCK,4009.95
1226,59,available,4000.52
1226,145,OUT OF STOCK,5545.51
1226,3,Out of Stock,1691.28
1227,167,Out of Stock,4923.52
1227,80,OUT OF STOCK,7594.51
1227,183,Limited,1617.47
1228,23,available,4167.22
1228,248,available,7294.91
1228,126,OUT OF STOCK,3716.97
1228,75,Available,496.57
1228,151,available,7514.07
1229,212,available,5932.62
1229,220,Limited,4458.39
1230,127,OUT OF STOCK,6439.77
1230,68,Out of Stock,427.49
1230,196,Limited,4792.57
1230,178,Out of Stock,6706.9
1230,77,Available,4394.28
1231,72,Limited,751.07
1231,139,available,5301.53
1232,159,Out of Stock,3162.87
1232,170,Limited,8457.06
1232,87,Out of Stock,3287.34
1232,168,Out of Stock,3375.65
1233,40,Available,419.87
1234,138,available,2299.56
1235,46,available,4106.08
1235,186,available,2497.63
1235,198,Limited,6929.89
1236,105,Limited,4930.31
1236,40,OUT OF STOCK,5064.66
1236,222,Out of Stock,8793.67
1237,115,Available,2436.35
1237,131,available,1857.65
1237,100,Out of Stock,8585.06
1237,209,Out of Stock,8794.76
1237,144,available,2993.3
1238,91,OUT OF STOCK,807.81
1238,172,Limited,5064.42
1238,60,available,7201.03
1239,8,OUT OF STOCK,1200.79
1239,96,OUT OF STOCK,108.84
1239,62,Limited,2134.09
1240,173,Limited,4607.38
1240,59,Available,5696.16
1240,8,available,8089.24
1240,27,Limited,3541.69
1241,11,Available,2501.92
1241,29,Out of Stock,839.67
1241,164,Limited,6255.74
1241,58,Out of Stock,5689.25
1241,9,Limited,4070.02
1242,25,Out of Stock,2788.78
1242,171,Out of Stock,3890.84
1242,42,Out of Stock,3928.02
1242,124,Limited,3876.76
1242,120,available,2389.43
1243,36,Out of Stock,678.1
1243,93,Available,3292.27
1243,90,Out of Stock,7840.86
1243,46,available,5974.09
1244,136,Limited,4355.66
1244,205,Limited,2403.24
1244,173,available,2420.02
1245,208,Out of Stock,685.98
1245,46,Out of Stock,3707.87
1245,186,OUT OF STOCK,2458.39
1246,192,Limited,4829.77
1246,160,Out of Stock,6320.42
1246,81,available,6470.17
1246,154,Available,305.51
1247,229,Out of Stock,2612.09
1247,185,OUT OF STOCK,1333.14
1248,39,available,663.5
1249,192,Out of Stock,8140.7
1249,140,Out of Stock,191.15
1249,139,Limited,6228.7
1250,14,OUT OF STOCK,2308.34
1250,26,Available,4096.91
1251,12,available,8107.4
1251,140,Available,7569.21
1251,21,Available,4839.29
1251,65,available,4389.17
1251,134,available,3690.73
1252,136,Out of Stock,3287.56
1252,22,Limited,3928.45
1252,182,available,1926.12
1252,155,available,6978.47
1253,159,OUT OF STOCK,8600.86
1253,250,Out of Stock,7387.31
1254,159,Out of Stock,4113.55
1254,37,Out of Stock,5689.91
1254,22,available,1911.99
1254,18,Limited,8707.08
1254,129,available,6710.47
1255,77,Out of Stock,1190.47
1255,98,available,2156.2
1256,55,Limited,4653.95
1256,190,Out of Stock,970
1257,183,OUT OF STOCK,2758.5
1257,141,Limited,5221.49
1258,46,Out of Stock,3642.96
1258,1,Limited,726.35
1259,25,Limited,5710.48
1259,117,OUT OF STOCK,3387.52
1259,78,Limited,6085.58
1259,81,available,6238.13
1260,238,Available,1563.57
1260,148,Out of Stock,4840.51
1261,44,Available,7632.4
1261,204,Out of Stock,5714.81
1261,113,available,7924.24
1261,205,Limited,4948.92
1262,13,Available,5322.75
1262,153,OUT OF STOCK,3946
1263,37,Limited,4711.23
1263,111,Limited,5280.18
1264,151,available,2310.77
1264,232,Out of Stock,2569.19
1264,103,Available,7305.08
1265,104,Available,8884.93
1265,152,OUT OF STOCK,1068.83
1265,230,Available,4732.13
1265,129,Available,4414.99
1266,134,OUT OF STOCK,8783.75
1266,96,available,1583.57
1266,133,available,1914.6
1267,213,Limited,8357.33
1267,52,Available,2696.68
1267,54,Available,4579.53
1267,13,OUT OF STOCK,4424.64
1267,179,available,5958.19
1268,21,Limited,4189
1268,71,OUT OF STOCK,8915.35
1269,83,Limited,4325.04
1269,170,Available,3641.26
1269,61,Limited,2978.35
1270,31,OUT OF STOCK,5984.51
1270,225,Limited,2644.93
1270,117,OUT OF STOCK,1359.03
1270,245,Available,6439.85
1271,120,OUT OF STOCK,4202.93
1272,159,available,3922.77
1272,4,OUT OF STOCK,4857.65
1272,46,OUT OF STOCK,5751.94
1272,44,available,3687
1273,44,available,8700.63
1273,94,Available,7452.73
1273,104,Available,3844.07
1274,104,Out of Stock,740.57
1274,38,Limited,424.73
1274,130,OUT OF STOCK,2782.06
1274,59,Limited,1916.65
1275,196,Limited,5306.23
1275,68,OUT OF STOCK,5091.79
1275,89,Available,3040.3
1275,125,OUT OF STOCK,166.88
1276,196,Limited,-5
1276,108,Out of Stock,2388.1
1276,131,available,5587.11
1277,170,OUT OF STOCK,5474.75
1277,64,Limited,4582.22
1277,87,Available,5862.62
1277,163,Out of Stock,6415.11
1278,33,Out of Stock,6542.04
1278,203,Out of Stock,4473.62
1278,185,Available,1834.28
1278,200,Available,4967.57
1279,148,OUT OF STOCK,8396.2
1279,35,Limited,7341.22
1279,44,OUT OF STOCK,7952.34
1280,48,Limited,6653.63
1280,210,Out of Stock,7930.62
1280,59,Limited,7931.31
1280,29,Limited,7818.69
1280,231,Limited,7783.59
1281,169,available,6174.18
1282,137,Out of Stock,8326.49
1282,102,Available,5930.77
1283,151,OUT OF STOCK,2293.94
1283,152,OUT OF STOCK,2689.29
1283,232,Limited,1153.17
1283,203,Available,5300.18
1284,249,Limited,6837.87
1284,138,Available,2740.05
1284,30,Out of Stock,2665.5
1285,60,Out of Stock,8514.29
1285,6,Out of Stock,1705.41
1285,64,Available,5604.7
1285,84,available,8949
1285,191,Available,3491.28
1286,180,Limited,4493.86
1286,160,Limited,8707.12
1286,226,Out of Stock,4760.53
1287,148,Available,1617.1
1287,181,Out of Stock,8606.09
1288,26,available,4677.22
1289,72,OUT OF STOCK,2203.69
1289,59,Limited,5399.56
1289,20,OUT OF STOCK,4429.35
1289,116,OUT OF STOCK,5387.89
1289,200,OUT OF STOCK,0
1290,186,available,8228.61
1290,21,Limited,7183.32
1290,36,Available,7159.24
1291,245,Out of Stock,2296.6
1291,110,OUT OF STOCK,7153.46
1291,100,OUT OF STOCK,858.9
1291,235,Limited,4924.17
1292,245,Available,8947.38
1292,41,Available,7632.99
1292,132,OUT OF STOCK,6495.51
1292,66,Limited,6861.1
1292,236,Available,8879.66
1293,143,Available,7929.25
1293,37,Out of Stock,6051.91
1293,119,available,2904.49
1293,149,Limited,8739.46
1294,217,Available,2432.25
1294,121,available,5760.75
1294,157,Limited,3528.26
1294,140,Limited,2582.27
1294,225,Out of Stock,6810.58
1295,4,Available,727.35
1295,178,Available,8016.8
1295,244,OUT OF STOCK,5973.34
1295,119,available,4720.54
1296,186,Out of Stock,2733.93
1296,151,Limited,2101.97
1297,246,Out of Stock,1683.21
1297,108,Limited,3092.02
1297,134,available,2407.27
1297,16,Out of Stock,4054.57
1297,52,Limited,7564.36
1298,24,Out of Stock,5690.32
1298,83,Available,183.92
1298,242,available,2597.76
1298,115,OUT OF STOCK,2336.5
1298,180,Available,1566.45
1299,81,Available,2529.35
1299,83,Available,2398.35
1299,187,Limited,3346.1
1299,191,OUT OF STOCK,7007.33
1300,164,Limited,6303.96
1300,23,OUT OF STOCK,1284.42
1301,132,Out of Stock,7583.29
1301,233,OUT OF STOCK,1966.36
1301,198,available,7289.57
1301,3,available,97.68
1301,29,OUT OF STOCK,8102.59
1302,161,Limited,0
1302,199,Available,4502.63
1303,112,OUT OF STOCK,6460.96
1303,210,OUT OF STOCK,7375.33
1303,189,OUT OF STOCK,1777.02
1304,90,Out of Stock,6856.01
1304,205,Out of Stock,5992.3
1304,225,Available,693.78
1304,69,Limited,3897.09
1304,157,Available,4495.69
1305,153,available,2601.54
1305,122,Out of Stock,542.99
1305,209,Limited,8278.28
1305,135,Out of Stock,8656.81
1306,78,Out of Stock,7182.86
1306,67,OUT OF STOCK,4156.2
1306,14,Limited,840.9
1307,193,Limited,425.62
1307,91,OUT OF STOCK,6034.48
1307,38,OUT OF STOCK,5940.04
1307,67,available,1455.92
1307,241,available,8704.16
1308,26,Available,7940.45
1308,116,available,3314.11
1308,93,Limited,4349.87
1309,97,Available,6182.29
1310,214,Available,2507.4
1310,112,available,5048.91
1311,229,Available,4242.86
1311,92,Out of Stock,6103.38
1311,104,available,418.2
1311,17,Limited,-5
1312,54,Available,3495.66
1313,121,Available,7225.24
1313,194,Out of Stock,420.94
1313,165,available,8132.8
1313,88,OUT OF STOCK,3831.62
1313,159,Out of Stock,8965.65
1314,66,Available,4487.8
