OrderID,CustomerID,ShippingAddressID,ShippingCompanyID,OrderDate,OrderStatus,TotalAmount
45035,1595,3223,3,3/16/2021,Pending,11554.4
45036,3231,6466,4,11/29/2022,pending,3109.77
45037,1734,3497,3,10/15/2021,Cancelled,0
45038,1710,3454,3,9/19/2021,Delivered,3421.98
45039,982,1987,3,1/21/2025,Pending,7696.8
45040,684,1387,3,8/10/2021,Return Requested,9421.66
45041,4787,9550,4,4/24/2024,DELIVERED,8319.06
45042,441,879,6,4/26/2022,Return Requested,10542.8
45043,1840,3711,6,7/8/2023,DELIVERED,3882.47
45044,4826,9625,4,12/4/2024,DELIVERED,9756.3
45045,4333,8665,1,12/20/2021,Shipped,1629.62
45046,2073,4177,2,3/22/2022,Delivered,4703.84
45047,2307,4622,6,4/22/2023,Delivered,7577.67
45048,766,1563,4,4/21/2022,Delivered,5912.81
45049,2492,4999,5,1/19/2022,Delivered,11399.84
45050,4899,9765,2,2/10/2024,Shipped,3242.04
45051,3361,6720,2,6/17/2022,Shipped,8968.48
45052,4692,9360,5,3/25/2023,DELIVERED,3265.59
45053,1403,2816,3,7/1/2024,Delivered,4072.75
45054,2398,4814,3,3/7/2023,Pending,4075.1
45055,1110,2247,4,7/5/2022,Shipped,8045.79
45056,2768,5550,4,10/28/2024,Pending,5707.12
45057,3645,7284,3,2/4/2022,Cancelled,0
45058,3815,7616,2,6/16/2023,Delivered,11309.69
45059,2189,4392,3,11/12/2024,DELIVERED,11277.35
45060,679,1375,1,2/15/2022,Shipped,8093.68
45061,1380,2772,2,4/24/2022,Shipped,2565.73
45062,263,537,6,10/31/2022,Return Requested,9945.5
45063,1470,2958,3,3/14/2024,DELIVERED,8293.69
45064,1773,3575,2,3/4/2025,DELIVERED,11660.13
45065,2269,4542,3,4/21/2022,Cancelled,0
45066,2534,5081,4,3/20/2023,Cancelled,0
45067,1232,2495,2,1/19/2025,Cancelled,0
45068,623,1264,1,5/19/2021,Return Requested,88.53
45069,322,648,3,1/3/2021,pending,10860.95
45070,1111,2250,2,7/26/2021,Cancelled,0
45071,657,1327,4,9/28/2022,pending,4040.88
45072,1730,3490,1,5/10/2024,Cancelled,0
45073,1812,3653,4,2/10/2022,DELIVERED,11996.26
45074,4832,9632,1,6/17/2022,pending,10787.04
45075,804,1638,5,10/14/2022,Pending,11426.57
45076,647,1305,2,11/15/2022,Shipped,9375.15
45077,4302,8598,6,4/25/2021,pending,8245.62
45078,3397,6795,4,12/26/2021,Return Requested,1968.56
45079,2986,5969,2,11/22/2020,Pending,11146
45080,2696,5409,4,11/25/2024,Return Requested,5668.28
45081,609,1232,2,9/23/2024,Delivered,6359.27
45082,407,818,5,11/12/2020,Return Requested,8495.96
45083,3994,7971,6,12/12/2020,Delivered,9306.96
45084,2783,5584,6,3/3/2023,Pending,5723.89
45085,127,273,6,2/5/2023,Cancelled,0
45086,2297,4598,3,6/3/2023,Return Requested,6882.83
45087,26,52,6,3/16/2023,Pending,8083.4
45088,4866,9699,6,10/30/2021,Shipped,10574.76
45089,480,963,2,10/12/2024,Return Requested,6000.86
45090,2535,5082,1,1/4/2024,Return Requested,11363.75
45091,1010,2043,1,12/23/2020,Return Requested,6686.1
45092,2160,4340,5,3/1/2025,DELIVERED,11892.18
45093,1052,2121,5,2/16/2023,Return Requested,10105.87
45094,554,1124,4,3/16/2021,Shipped,10367.05
45095,1581,3188,6,5/29/2022,Cancelled,0
45096,1375,2763,3,11/3/2020,Cancelled,0
45097,4851,9676,1,11/29/2022,DELIVERED,8837.8
45098,4704,9388,1,4/26/2022,Shipped,7759.11
45099,2205,4427,2,3/5/2021,Delivered,5145.23
45100,2310,4629,3,1/24/2022,Shipped,4866.84
45101,1823,3682,1,7/14/2022,DELIVERED,2855.33
45102,411,823,1,3/6/2022,Delivered,11105.24
45103,3190,6391,2,12/19/2024,Shipped,9740.93
45104,2398,4816,4,10/21/2024,DELIVERED,6506.66
45105,4305,8605,3,10/10/2024,pending,9466.11
45106,3814,7613,2,8/5/2024,DELIVERED,2289.44
45107,4660,9294,2,12/2/2021,DELIVERED,5602.97
45108,1847,3728,1,7/21/2021,Pending,8192.06
45109,1663,3367,6,1/3/2021,DELIVERED,3709.47
45110,3233,6470,5,11/9/2020,pending,6514.44
45111,1476,2968,2,11/26/2022,Return Requested,7715.03
45112,1864,3761,6,5/27/2023,DELIVERED,9254.77
45113,289,586,5,1/12/2024,Pending,11550.87
45114,2554,5120,4,7/6/2021,DELIVERED,9657.51
45115,750,1528,3,12/8/2024,Pending,3461.38
45116,3203,6416,4,3/12/2023,Delivered,8318.97
45117,4332,8662,6,10/26/2021,pending,601.89
45118,1988,4001,6,11/25/2024,Shipped,11528.04
45119,3363,6726,2,5/5/2024,Return Requested,7257.73
45120,4157,8317,3,10/3/2024,Cancelled,0
45121,3477,6946,6,9/12/2024,Delivered,4807.33
45122,2067,4165,5,12/8/2020,Return Requested,1276.2
45123,2369,4747,2,12/17/2021,Delivered,4290.9
45124,3990,7963,1,4/29/2021,Delivered,5764.48
45125,530,1072,1,10/19/2021,Pending,10454.51
45126,2075,4179,4,1/16/2021,Pending,5631.06
45127,842,1712,5,9/8/2021,Shipped,6329.76
45128,3689,7372,5,11/21/2023,Delivered,1717.82
45129,4358,8708,4,2/3/2025,pending,5917.12
45130,5010,9978,5,8/12/2023,pending,5069.9
45131,4238,8476,1,10/27/2020,Cancelled,0
45132,1723,3478,1,1/11/2023,Return Requested,3490.72
45133,1225,2484,6,7/30/2021,Delivered,11939.96
45134,2698,5412,4,7/30/2021,Return Requested,7057.71
45135,1890,3814,5,6/4/2022,Pending,4705.61
45136,1550,3127,5,2/23/2024,Delivered,11340.89
45137,428,854,1,4/7/2021,pending,5168.51
45138,3395,6792,4,1/14/2025,Delivered,4037.39
45139,280,568,5,6/20/2024,Shipped,10261.63
45140,4545,9081,1,7/12/2024,Delivered,8254.8
45141,91,196,6,3/31/2024,Return Requested,9643.67
45142,3174,6356,6,6/19/2021,pending,4150.13
45143,1805,3637,1,2/22/2023,Pending,2152.39
45144,1884,3801,5,4/21/2022,DELIVERED,481.1
45145,455,910,5,8/23/2021,Shipped,4688.96
45146,2547,5106,6,2/9/2023,Cancelled,0
45147,3196,6404,1,5/5/2023,Cancelled,0
45148,1791,3607,5,3/25/2021,Pending,933.8
45149,2804,5625,6,5/8/2023,Shipped,5153.75
45150,3265,6542,5,5/16/2024,Delivered,5743.36
45151,2373,4757,2,4/27/2021,Pending,790.64
45152,2233,4476,6,12/23/2020,pending,7517.34
45153,1532,3086,6,8/8/2023,pending,1745.99
45154,3263,6539,3,2/28/2022,Delivered,688.98
45155,1485,2986,3,12/21/2020,pending,8055.19
45156,3186,6381,5,11/29/2022,Pending,302.56
45157,1688,3413,6,8/23/2023,DELIVERED,806.58
45158,963,1949,4,12/29/2022,Cancelled,0
45159,291,589,4,1/1/2024,Shipped,2628.32
45160,4357,8706,5,6/10/2021,pending,10207.11
45161,4660,9294,6,5/8/2021,DELIVERED,3729.09
45162,678,1374,6,1/8/2024,Cancelled,0
45163,4113,8215,4,7/25/2024,pending,8856.67
45164,4429,8861,6,10/1/2024,Delivered,269.67
45165,3003,6001,1,4/9/2021,DELIVERED,2541.58
45166,2192,4398,6,4/5/2021,Cancelled,0
45167,3233,6470,4,7/14/2022,Delivered,9260.91
45168,3072,6155,6,11/10/2024,pending,3630.84
45169,3896,7772,2,12/8/2023,Delivered,2175.31
45170,833,1694,3,3/4/2025,Shipped,11847.35
45171,4899,9765,6,11/1/2023,Delivered,6911.91
45172,2246,4505,6,1/30/2025,Delivered,8607.5
45173,3280,6569,3,12/17/2021,Delivered,9106.83
45174,2001,4028,6,12/8/2024,Cancelled,0
45175,4796,9569,3,8/21/2024,pending,3380.56
45176,1227,2487,1,3/13/2022,Shipped,3412.81
45177,715,1455,2,1/6/2024,Pending,6648.8
45178,2867,5738,5,5/8/2023,pending,1128.93
45179,3351,6700,2,9/9/2023,Shipped,4583.05
45180,2953,5909,1,11/5/2022,Pending,6947.76
45181,525,1062,4,1/18/2021,Return Requested,4261.88
45182,2069,4168,6,1/10/2024,pending,7349.04
45183,4917,9799,1,11/15/2022,Return Requested,1457.98
45184,1591,3213,5,3/11/2022,Shipped,7756.09
45185,834,1695,1,3/29/2024,Pending,2135.8
45186,3224,6455,3,1/19/2024,pending,10172.25
45187,1023,2067,2,4/21/2022,Return Requested,5075.33
45188,2089,4204,3,7/6/2021,Delivered,3190.97
45189,4538,9066,6,5/8/2023,Pending,3004.96
45190,344,690,4,5/31/2022,Delivered,11891.48
45191,1304,2629,4,3/22/2024,Cancelled,0
45192,4189,8371,3,11/1/2021,Delivered,6531.67
45193,3529,7049,6,2/14/2025,Cancelled,0
45194,2179,4373,5,9/9/2024,pending,6661.91
45195,4846,9663,2,5/8/2023,Delivered,11922.28
45196,4303,8602,6,1/16/2023,Pending,10872.88
45197,3254,6518,4,5/30/2021,Cancelled,0
45198,4269,8532,4,1/16/2023,DELIVERED,3194.85
45199,907,1843,2,2/25/2024,DELIVERED,10982.37
45200,4139,8276,4,12/30/2020,Delivered,7101.98
45201,3136,6283,4,7/30/2021,Delivered,1195.86
45202,1135,2298,1,8/1/2023,Shipped,1031.2
45203,2230,4472,3,2/21/2022,Delivered,1783.77
45204,2945,5889,3,11/14/2020,Cancelled,0
45205,3723,7440,1,7/14/2024,Return Requested,9726.16
45206,4423,8852,6,9/29/2024,Pending,9925.48
45207,951,1919,2,3/8/2025,Return Requested,6776.45
45208,1130,2287,6,3/8/2021,Cancelled,0
45209,706,1434,6,10/8/2023,Delivered,10875.88
45210,2836,5684,5,6/16/2023,Pending,11777.43
45211,3707,7406,2,8/24/2022,Shipped,11913.7
45212,4624,9229,6,4/6/2022,Delivered,7252.71
45213,1112,2251,5,1/23/2021,Delivered,4648.02
45214,2612,5239,1,2/1/2024,Cancelled,0
45215,942,1907,2,5/15/2022,Pending,5215.05
45216,311,628,1,10/30/2021,Pending,5220.92
45217,2722,5455,1,11/19/2021,pending,6976.99
45218,604,1223,1,9/9/2023,DELIVERED,1892.49
45219,1935,3908,6,1/18/2023,Cancelled,0
45220,1456,2926,2,5/8/2023,Delivered,6908.8
45221,1779,3585,6,9/27/2021,Shipped,11129.83
45222,542,1099,5,11/25/2024,Return Requested,9933.75
45223,584,1186,4,2/22/2021,pending,6713.61
45224,998,2015,5,2/26/2022,DELIVERED,2533.31
45225,3817,7619,1,12/10/2023,Delivered,5805.97
45226,4503,8999,1,1/28/2022,Shipped,10572.39
45227,1320,2661,3,12/28/2024,Pending,8127.43
45228,674,1364,3,7/21/2021,DELIVERED,10627.42
45229,242,497,4,4/25/2021,Shipped,3479.56
45230,1944,3927,1,1/30/2025,Return Requested,1950.26
45231,1914,3868,3,3/2/2022,DELIVERED,6035.86
45232,2145,4312,6,5/3/2023,Shipped,4649.64
45233,559,1132,3,5/21/2023,pending,5714.84
45234,4331,8659,4,8/22/2022,Return Requested,5778.12
45235,3277,6565,4,11/20/2020,Cancelled,0
45236,4463,8925,3,11/7/2022,Return Requested,3712.57
45237,1594,3222,5,8/8/2021,DELIVERED,6621.22
45238,1576,3177,6,1/21/2021,Pending,9346.9
45239,2526,5065,4,7/4/2023,Pending,691.84
45240,1654,3348,5,6/1/2021,Shipped,2961.5
45241,727,1480,3,10/3/2022,pending,9804.72
45242,3427,6847,4,2/7/2023,Delivered,8785.81
45243,2762,5537,5,9/7/2023,DELIVERED,10496.69
45244,1634,3310,1,3/20/2024,DELIVERED,5725.03
45245,2439,4896,1,7/1/2024,Pending,1682.87
45246,2757,5529,5,5/21/2023,Delivered,9525.04
45247,3222,6452,1,2/15/2022,Cancelled,0
45248,4089,8172,3,4/3/2021,DELIVERED,11945.55
45249,2288,4579,4,12/21/2024,Pending,6926.69
45250,3298,6607,2,8/26/2022,DELIVERED,9777.55
45251,629,1271,2,10/19/2023,DELIVERED,4842.32
45252,4057,8111,2,2/27/2024,Pending,4325.11
45253,2218,4451,5,12/21/2022,Delivered,11388.04
45254,3892,7764,3,6/14/2021,Delivered,3993.58
45255,73,153,2,3/14/2024,Pending,2414.52
45256,4612,9209,1,11/29/2022,Pending,5123
45257,3654,7300,3,12/17/2024,DELIVERED,7427.8
45258,2439,4895,3,8/16/2024,DELIVERED,1790.99
45259,1111,2250,4,9/6/2022,Pending,10349.88
45260,2841,5692,4,4/24/2023,Return Requested,7872.87
45261,3792,7570,2,12/18/2022,Shipped,3697.53
45262,824,1676,1,7/6/2023,Cancelled,0
45263,1606,3251,1,12/10/2020,pending,9299.6
45264,4225,8443,6,2/20/2023,Delivered,6156.77
45265,3516,7025,3,10/1/2024,Shipped,8307.14
45266,736,1495,1,12/28/2020,Return Requested,1765.82
45267,961,1945,2,11/26/2022,DELIVERED,11452.32
45268,4518,9027,6,8/28/2021,Cancelled,0
45269,1418,2851,2,9/6/2022,Cancelled,0
45270,637,1287,3,2/1/2022,Delivered,8638.42
45271,3805,7593,3,1/17/2022,pending,9159.44
45272,366,740,2,4/8/2022,Pending,5874.62
45273,517,1044,6,6/30/2022,Pending,10626.38
45274,1830,3692,2,3/19/2021,Pending,8818.93
45275,1798,3621,2,12/8/2024,Pending,10562.26
45276,694,1408,2,6/12/2023,pending,6341.67
45277,4583,9154,5,4/19/2022,Return Requested,9993.77
45278,4075,8144,1,8/12/2021,pending,10334.34
45279,2337,4686,3,6/16/2024,Shipped,997.14
45280,443,884,4,3/13/2022,pending,2099.03
45281,4154,8307,1,6/9/2022,pending,6342.48
45282,3617,7221,4,5/29/2023,pending,5262.59
45283,245,501,1,11/28/2021,Cancelled,0
45284,906,1838,3,8/16/2023,Return Requested,2030.61
45285,1055,2127,3,10/25/2020,Cancelled,0
45286,1105,2239,3,12/12/2020,Return Requested,5876.74
45287,1558,3143,6,8/5/2022,DELIVERED,3122.48
45288,2637,5287,5,3/5/2023,Pending,9472.01
45289,4906,9778,5,12/13/2024,DELIVERED,4633.42
45290,404,813,6,5/22/2022,Return Requested,7418.09
45291,555,1125,6,8/17/2021,Pending,671.51
45292,1487,2990,4,4/22/2024,Pending,265.24
45293,3289,6588,4,2/22/2021,Delivered,4583.83
45294,1906,3848,2,1/28/2024,Return Requested,10470.24
45295,938,1901,5,12/30/2023,Delivered,9422.63
45296,4201,8396,1,12/8/2024,Return Requested,7181.86
45297,2497,5005,2,1/9/2023,Pending,10401.09
45298,1790,3604,2,2/21/2025,Shipped,11488.51
45299,2489,4993,5,1/23/2025,DELIVERED,4601.74
45300,3131,6275,2,8/5/2023,Return Requested,2232.56
45301,4684,9343,2,4/2/2024,pending,9004.71
45302,3119,6247,1,11/18/2024,Shipped,1248.97
45303,4139,8276,5,10/21/2024,Shipped,3835.09
45304,3491,6978,1,10/19/2024,Cancelled,0
45305,3903,7784,1,11/1/2020,DELIVERED,2683.8
45306,1098,2222,4,4/20/2024,Shipped,8005.36
45307,3424,6841,2,2/10/2022,Return Requested,649.84
45308,3493,6983,6,12/10/2020,Pending,268.08
45309,3342,6687,2,7/3/2024,Pending,291.24
45310,2800,5615,6,7/27/2022,Return Requested,976.04
45311,454,907,1,2/10/2022,Delivered,10755.01
45312,1149,2328,4,3/14/2023,Return Requested,5549.3
45313,3425,6844,3,2/7/2023,Cancelled,0
45314,1912,3862,5,3/10/2025,DELIVERED,1272.3
45315,4227,8448,3,11/27/2024,Cancelled,0
45316,3033,6067,6,7/8/2024,Pending,875.28
45317,2027,4077,5,6/24/2022,DELIVERED,7161.94
45318,3193,6397,3,2/10/2025,Shipped,9663.46
45319,2629,5273,5,4/9/2023,Cancelled,0
45320,1323,2666,3,5/27/2023,Delivered,3029.76
45321,1925,3894,2,8/6/2021,pending,8277.29
45322,775,1582,6,3/16/2024,DELIVERED,5503.87
45323,870,1765,1,11/30/2021,Shipped,11861.12
45324,1469,2955,2,8/10/2021,Pending,2201.39
45325,4882,9733,6,10/6/2023,pending,4404.74
45326,4726,9428,2,11/3/2023,Shipped,6372.85
45327,372,749,1,3/1/2023,DELIVERED,1241.3
45328,4258,8510,5,12/14/2020,pending,7462.87
45329,2441,4900,6,4/26/2022,Pending,2703.11
45330,4006,7998,4,2/21/2022,DELIVERED,4323.37
45331,2334,4681,6,7/19/2023,Shipped,408.07
45332,1467,2950,6,3/20/2023,Shipped,7010.16
45333,4761,9494,3,4/15/2022,pending,4471.88
45334,1737,3504,1,12/28/2020,pending,10836.54
45335,4507,9004,2,9/30/2021,Return Requested,7957.58
45336,2055,4135,4,4/11/2024,Return Requested,412.69
45337,4091,8178,1,3/27/2023,Return Requested,1409.94
45338,3134,6281,5,12/21/2023,Return Requested,3913.43
45339,1384,2782,3,6/5/2024,DELIVERED,3660.61
45340,766,1562,1,7/14/2023,Cancelled,0
45341,1777,3582,6,8/1/2021,Cancelled,0
45342,4220,8433,5,4/15/2022,Return Requested,4778.22
45343,1531,3083,5,10/6/2024,pending,10127.97
45344,3196,6405,4,12/1/2020,Return Requested,11454.98
45345,3071,6154,2,9/8/2021,Pending,1144.96
45346,1649,3338,4,7/19/2024,Return Requested,2665.84
45347,4384,8766,5,3/20/2024,Cancelled,0
45348,545,1107,1,4/18/2024,Return Requested,737.57
45349,3075,6162,5,5/20/2022,Return Requested,603.54
45350,386,776,1,4/3/2023,Cancelled,0
45351,1511,3044,1,12/26/2023,pending,8383.37
45352,1061,2138,6,3/1/2021,Return Requested,833.97
45353,63,131,5,12/7/2022,Shipped,7985.77
45354,4806,9589,3,8/14/2023,Shipped,5561.02
45355,3164,6340,1,2/5/2023,pending,6828.37
45356,4338,8674,4,12/3/2020,Delivered,1152.69
45357,3461,6912,2,8/28/2021,DELIVERED,11415.51
45358,814,1658,2,12/1/2020,pending,4345.55
45359,737,1498,4,10/28/2021,Pending,11421.32
45360,3362,6723,3,8/1/2021,Shipped,9632.82
45361,5001,9957,4,11/25/2023,Cancelled,0
45362,165,353,1,2/26/2022,Delivered,11987.16
45363,2757,5529,4,5/26/2021,pending,131.4
45364,3444,6882,1,11/19/2021,Return Requested,11327.45
45365,1677,3391,3,12/8/2023,Shipped,8482.44
45366,876,1781,5,4/30/2022,pending,8417.37
45367,2947,5894,5,11/23/2021,Shipped,11972.3
45368,2792,5600,2,11/1/2020,Delivered,11705.61
45369,942,1907,2,8/16/2023,pending,2596.66
45370,4349,8692,3,1/5/2021,Delivered,2596.24
45371,1352,2712,2,12/2/2021,Pending,10014.12
45372,3363,6726,5,12/30/2024,DELIVERED,5798.84
45373,383,769,3,7/30/2023,Delivered,7621.74
45374,2443,4903,5,8/11/2022,Pending,579.25
45375,2874,5754,2,2/20/2023,DELIVERED,10105.44
45376,2178,4370,5,3/22/2024,Shipped,10503.28
45377,1812,3652,2,7/14/2022,Cancelled,0
45378,3062,6134,1,11/5/2023,Shipped,1217.59
45379,223,464,2,5/29/2023,DELIVERED,10579.56
45380,2652,5317,5,5/29/2022,DELIVERED,3508.62
45381,1035,2087,3,9/3/2023,Shipped,2103.07
45382,2979,5955,3,3/13/2022,Delivered,1919.99
45383,2972,5942,5,8/23/2024,Return Requested,9933.68
45384,3167,6343,2,7/1/2023,pending,11754.94
45385,162,348,5,2/7/2021,Cancelled,0
45386,620,1257,2,4/1/2021,Cancelled,0
45387,610,1236,3,1/7/2021,Shipped,7418.14
45388,3687,7366,1,9/22/2022,Cancelled,0
45389,3228,6461,1,5/3/2024,Delivered,1938.86
45390,3817,7619,3,12/8/2024,Pending,10387.67
45391,3988,7958,1,1/12/2021,Return Requested,11394.1
45392,4442,8891,6,4/9/2024,Cancelled,0
45393,3830,7641,2,11/12/2024,DELIVERED,8143.34
45394,3783,7552,1,5/27/2024,pending,3169.87
45395,4257,8509,6,3/26/2022,Shipped,11794.76
45396,343,688,5,6/20/2022,Return Requested,5020.34
45397,2080,4188,2,5/19/2023,Cancelled,0
45398,52,109,2,7/11/2021,DELIVERED,2544.16
45399,2768,5551,2,9/30/2021,Cancelled,0
45400,682,1382,1,5/27/2024,DELIVERED,4606.15
45401,3490,6975,1,3/27/2024,Cancelled,0
45402,2927,5855,6,7/13/2021,Shipped,3275.59
45403,2756,5528,3,1/9/2023,pending,8324.91
45404,1028,2074,6,7/2/2021,Cancelled,0
45405,1341,2694,4,9/23/2021,Cancelled,0
45406,3864,7714,2,3/4/2025,Return Requested,5144.96
45407,1168,2365,3,6/20/2024,Cancelled,0
45408,546,1109,4,1/1/2025,Pending,4864.18
45409,1651,3341,4,2/21/2025,Cancelled,0
45410,1432,2879,4,9/7/2024,Cancelled,0
45411,3367,6734,4,4/5/2021,Cancelled,0
45412,3874,7733,3,8/1/2024,Shipped,2094.3
45413,2135,4293,5,3/27/2024,Cancelled,0
45414,3282,6573,5,6/3/2021,DELIVERED,7821.42
45415,4060,8115,4,11/18/2020,Pending,10269.31
45416,2543,5099,2,7/6/2023,DELIVERED,11711.4
45417,2334,4681,3,5/23/2024,DELIVERED,3286.6
45418,882,1793,5,11/12/2021,pending,4129.63
45419,4062,8119,1,6/5/2023,Cancelled,0
45420,3226,6459,4,10/29/2022,Shipped,8676.31
45421,4645,9267,3,11/28/2021,Shipped,10022.75
45422,2897,5799,3,5/29/2023,Shipped,9952.62
45423,4283,8561,3,12/4/2023,pending,1047.35
45424,31,64,2,5/21/2024,DELIVERED,9969.1
45425,840,1707,1,5/26/2021,Pending,8549.08
45426,782,1594,5,3/9/2023,Pending,419.71
45427,4579,9146,3,1/25/2023,Shipped,9444.81
45428,1570,3169,1,1/29/2021,Shipped,11484.41
45429,319,642,6,12/13/2023,Shipped,4100.59
45430,3123,6256,6,10/28/2024,Delivered,1040.72
45431,3090,6194,2,10/6/2023,Pending,3824.18
45432,603,1220,3,1/20/2023,Shipped,2946.96
45433,4242,8481,3,5/25/2024,Pending,887.13
45434,1552,3132,1,3/3/2023,pending,1394.44
45435,314,634,3,6/2/2022,Pending,11327.55
45436,2324,4658,4,8/28/2021,DELIVERED,7354.4
45437,2781,5579,3,5/12/2024,Pending,10940.18
45438,2302,4609,1,4/13/2023,Pending,11546.97
45439,1157,2345,4,6/18/2024,pending,9761.76
45440,1206,2451,4,12/13/2023,Pending,4907.01
45441,4375,8747,1,2/16/2021,pending,9974.81
45442,4855,9682,6,6/18/2024,Shipped,1855.67
45443,3848,7677,1,1/4/2022,Delivered,4904.5
45444,4787,9550,1,6/30/2021,Pending,9376.49
45445,986,1995,4,5/21/2024,Return Requested,9596.11
45446,820,1671,5,3/27/2024,Shipped,8448.26
45447,2505,5022,1,4/10/2022,Return Requested,3324.66
45448,1878,3791,2,3/27/2021,Shipped,11126.93
45449,3037,6081,4,4/7/2024,Return Requested,9091.3
45450,3535,7061,1,12/15/2021,DELIVERED,11960.44
45451,3133,6278,1,3/1/2021,pending,7303.07
45452,4850,9674,5,3/16/2024,Cancelled,0
45453,3035,6073,3,7/4/2023,Cancelled,0
45454,1750,3526,1,10/28/2024,Pending,5034.81
45455,1753,3533,5,8/16/2023,Pending,10175.79
45456,773,1576,6,12/28/2023,Cancelled,0
45457,502,1009,4,7/17/2024,Cancelled,0
45458,886,1799,2,3/27/2023,Pending,3117.19
45459,3655,7301,4,4/27/2023,Shipped,6053.98
45460,376,755,2,12/26/2023,Return Requested,10696.87
45461,818,1667,1,7/28/2021,Delivered,4543.49
45462,3242,6491,1,4/12/2021,Return Requested,3836.05
45463,3870,7724,4,1/3/2021,Cancelled,0
45464,3208,6424,5,9/27/2023,Delivered,4231.75
45465,2139,4299,5,3/17/2022,DELIVERED,10056.84
45466,2223,4460,2,5/29/2023,Return Requested,2071.23
45467,3803,7590,3,6/9/2024,Delivered,3749.9
45468,4339,8675,5,9/15/2022,DELIVERED,10385.72
45469,3830,7641,6,3/18/2024,Cancelled,0
45470,2710,5433,1,8/25/2023,DELIVERED,9097.61
45471,3784,7553,2,5/12/2024,DELIVERED,4672.14
45472,3702,7398,6,12/28/2023,DELIVERED,10526.89
45473,1387,2787,3,11/24/2022,Shipped,7971.95
45474,3094,6199,3,11/14/2023,Pending,8322.37
45475,743,1513,3,11/27/2020,DELIVERED,5009.62
45476,4532,9053,5,1/3/2021,Cancelled,0
45477,4937,9838,3,1/30/2025,Cancelled,0
45478,3664,7316,1,7/28/2024,Cancelled,0
45479,3137,6285,4,1/12/2025,Return Requested,1360.07
45480,4238,8474,5,11/20/2022,pending,8760.46
45481,2253,4516,6,9/16/2023,Delivered,5929.72
45482,4427,8857,3,1/19/2022,Return Requested,10240.17
45483,1615,3268,2,7/11/2022,Delivered,10563.73
45484,195,410,3,12/31/2021,Cancelled,0
45485,272,553,4,2/25/2024,Shipped,8877.82
45486,4034,8055,3,6/12/2021,Return Requested,1954.35
45487,4534,9057,4,6/25/2021,pending,9337.25
45488,3757,7507,4,3/4/2025,DELIVERED,1356.97
45489,2353,4719,5,9/5/2023,Pending,1433.92
45490,1876,3786,4,6/22/2024,Shipped,6763
45491,3858,7699,4,4/27/2024,pending,9936.68
45492,3558,7109,4,3/16/2024,Shipped,1210.79
45493,4587,9160,3,4/1/2021,Cancelled,0
45494,316,637,1,4/18/2024,Return Requested,713.42
45495,1107,2241,1,1/15/2022,pending,11575.89
45496,1307,2636,3,12/15/2024,Cancelled,0
45497,727,1479,4,9/18/2023,Cancelled,0
45498,1727,3486,1,10/22/2022,Shipped,301.68
45499,1160,2352,3,8/23/2024,Pending,953.88
45500,588,1194,6,12/2/2023,Pending,6015.63
45501,1814,3659,4,5/5/2024,Cancelled,0
45502,1824,3683,3,11/19/2023,pending,9438.82
45503,4064,8124,6,5/21/2023,Cancelled,0
45504,1901,3838,6,7/14/2024,Return Requested,3997.31
45505,2574,5161,2,5/25/2024,DELIVERED,10930.33
45506,3977,7935,5,5/26/2021,Return Requested,552.36
45507,2969,5935,6,3/16/2024,Delivered,2086.33
45508,4838,9646,2,9/5/2023,pending,5928.26
45509,3473,6939,1,7/6/2024,Pending,6603.4
45510,1639,3319,2,2/9/2023,Delivered,10210.82
45511,2686,5391,5,6/3/2021,Pending,3946.88
45512,232,481,2,11/1/2020,Pending,607.33
45513,4570,9131,6,11/12/2021,DELIVERED,3286.44
45514,4332,8662,3,12/15/2021,Delivered,3511.82
45515,336,674,2,4/13/2023,Return Requested,10832.59
45516,4207,8410,3,10/25/2022,Return Requested,10878.34
45517,4904,9774,4,5/20/2022,Shipped,3383.97
45518,605,1225,2,8/29/2024,Shipped,1691.92
45519,115,247,4,6/12/2021,Shipped,11676.42
45520,605,1226,3,12/6/2020,Return Requested,3163.89
45521,4057,8110,1,5/10/2023,Shipped,1782.16
45522,494,991,2,12/21/2024,Cancelled,0
45523,4681,9334,2,7/18/2022,Cancelled,0
45524,4481,8959,5,1/19/2024,Return Requested,4882.63
45525,1398,2807,6,6/22/2022,Delivered,9502.14
45526,1852,3739,3,10/22/2022,Pending,274.45
45527,856,1738,2,3/22/2022,Shipped,6488.88
45528,775,1582,3,12/4/2021,DELIVERED,8414.73
45529,1294,2611,5,3/4/2025,DELIVERED,10184.19
45530,2960,5921,6,2/16/2024,Cancelled,0
45531,4913,9794,3,6/16/2023,DELIVERED,824.33
45532,3119,6247,1,3/22/2024,Cancelled,0
45533,3815,7614,6,4/16/2023,pending,9838.72
45534,4789,9555,2,4/5/2021,DELIVERED,2766.6
45535,4671,9314,2,4/23/2021,DELIVERED,8045.53
45536,1302,2626,1,12/24/2024,pending,7912.22
45537,1287,2596,2,5/1/2024,DELIVERED,11754.42
45538,3110,6231,3,6/4/2022,DELIVERED,10589.74
45539,701,1422,4,4/11/2024,pending,4957.95
45540,1535,3093,4,10/23/2023,Return Requested,3062.19
45541,114,245,4,1/25/2024,pending,7428.21
45542,3267,6549,2,10/1/2024,DELIVERED,11927.73
45543,2408,4835,3,2/12/2022,DELIVERED,563.85
45544,2323,4655,5,1/29/2023,DELIVERED,1758.61
